,NX,Y_star,P_star,RR_star
1997-01-01,0.006113964198563693,-0.008228934144278591,-0.00988325557695344,-0.004188259596739344
1997-04-01,-0.004767080738693252,-0.001902233999671531,-0.012670238739207208,-0.006559318034461364
1997-07-01,0.005651291672942094,-0.0008538151975686727,-0.009098242886623682,-0.0006485653136169819
1997-10-01,0.0020274982250008122,0.0022564581092658935,-0.009036696901488393,0.0037423922351812527
1998-01-01,-0.018599248476995456,0.0021897838715896024,-0.011857697153892836,0.0022848735479655533
1998-04-01,0.00015410273907257022,0.0005778346520129839,-0.009950530614227193,0.0005434816522949535
1998-07-01,-0.007231556638489067,0.0004177260125979411,-0.013995303086648009,-0.0012126690292203325
1998-10-01,0.0016495955285105168,-0.003525307078425361,-0.01551968596895001,-0.006600582576144911
1999-01-01,-0.0009862237949338493,0.00011147805743815999,-0.016473452371118802,-0.01504191335453868
1999-04-01,-0.0010230898697702884,-9.247161651819272e-05,-0.014859919686626201,-0.017827042497946664
1999-07-01,-0.01770341284536414,0.005983927106982045,-0.013425449443203223,-0.020131817808220955
1999-10-01,-0.012978473627422105,0.012139892326114777,-0.00998717930578383,-0.014004415528587354
2000-01-01,-0.0001163932731085282,0.01694231101976702,-0.0057339204387241004,-0.010638427511115569
2000-04-01,-0.004531400079647696,0.02050008657027534,-0.005828790856096988,-0.00961902552724314
2000-07-01,0.011338418791597249,0.01942782820407932,-0.0025712378579454288,-0.0002723531026742623
2000-10-01,0.014222438762551803,0.018816681510072746,-0.0017986035616551527,0.007007817473288328
2001-01-01,-0.008008377874723749,0.020420244732491988,-0.0032486399961268848,0.0016599491458282052
2001-04-01,-0.0037707928624488574,0.016106006059665983,0.004032051989015946,0.005108344428246437
2001-07-01,-0.005575611156180216,0.010790683302213234,0.0011873500037547667,0.00221991986903049
2001-10-01,0.006148768887527467,0.006575323016574931,-0.0020532383396032285,-0.008406404834323995
2002-01-01,-0.0013263219386399072,0.0046994201961905215,0.0006838190722202758,-0.010974702660192397
2002-04-01,0.00015954321151490092,0.005506017717194066,-0.005414419196765364,-0.004738352115015731
2002-07-01,-0.00024184717156749969,0.004854632641965496,-0.005484246714574052,-0.006173076242810138
2002-10-01,0.005582338132027687,0.002386838836279583,-0.0026203391160432247,-0.007790202845775226
2003-01-01,-3.7776117082444216e-05,-0.004709350584319129,-0.00098707151654886,-0.007437619693764857
2003-04-01,-0.005030381692618491,-0.007525445447037304,-0.004442028286800982,-0.017826589915264316
2003-07-01,0.0004534092602668238,-0.004911115439451667,-0.003804045722570295,-0.019229764608084527
2003-10-01,-0.0017928128841582236,-0.0016005249720417367,-0.004269796858834102,-0.019985455514823128
2004-01-01,0.009230962562094547,0.00044167802539709576,-0.006762420011365652,-0.018190362693270123
2004-04-01,0.013961377366838335,0.0025725062686596197,-0.00042213184638699886,-0.016300437498356506
2004-07-01,0.014244373291958823,0.0014600237851383937,0.00010090100648772312,-0.018742243807465028
2004-10-01,0.012634355993819568,0.001257811250363925,0.002384318628211908,-0.016204344280292236
2005-01-01,0.01471987488625004,0.0011232333927993616,0.0011236675787268322,-0.014981123848245258
2005-04-01,0.011474034378895936,0.0037693826921456307,0.0007421186614534111,-0.015169783863993619
2005-07-01,0.010439741146932136,0.006529330893301664,0.004646060610478754,-0.010519289230994296
2005-10-01,0.014399663698659637,0.009898097125766999,0.003979793290387437,-0.003746450805240418
2006-01-01,0.006149608093119596,0.014856707552139503,0.004160800437687747,-0.002503940873057133
2006-04-01,0.006529062646830397,0.01981581014856213,0.006269560500238959,0.0007939107699918876
2006-07-01,0.010524166838322913,0.02175738781625719,0.004270691599470011,0.004223028284851094
2006-10-01,-0.0016832322354378704,0.027859461395252864,0.0016079347717630238,-0.0030058891302512554
