,EX,Y_star,P_star,RR_star
1992-01-01,-0.2598009291914636,-0.04208703475838529,-0.029674140426272148,-0.0010403768812148784
1992-04-01,-0.26026298280237015,-0.04048103864274827,-0.03229272952173181,-0.00191012661953661
1992-07-01,-0.26661192284471014,-0.038421550981898214,-0.03545901588636597,-0.0018269189460766505
1992-10-01,-0.26646331393834544,-0.03497307658267532,-0.03563287842593433,-8.77847554998532e-05
1993-01-01,-0.27863129591783675,-0.039179944603240244,-0.03293599209973622,-0.002392267804363966
1993-04-01,-0.28228438834687,-0.040319171752575926,-0.02983014409473695,-0.007490361914842652
1993-07-01,-0.2684496276032,-0.04231990717921498,-0.02830824904533304,-0.01254290068605497
1993-10-01,-0.2803167589599589,-0.03668558047554887,-0.028761504814363355,-0.012882713548064034
1994-01-01,-0.25966407301424255,-0.032988335044589666,-0.03362529679667107,-0.01655315261286731
1994-04-01,-0.2360115708159256,-0.02675924406447915,-0.034189348831743946,-0.0141304943677528
1994-07-01,-0.21321998714325474,-0.02684188451226272,-0.03250764197784639,-0.007636850946377343
1994-10-01,-0.1683415212779984,-0.023287532927917992,-0.03017114633416825,0.00039891968731416215
1995-01-01,-0.14270124672133022,-0.02653024715265507,-0.01840847083636734,0.006216574145272645
1995-04-01,-0.10638710035356524,-0.03049822140872094,-0.0097790311624684,0.005972020059638857
1995-07-01,-0.10296835500136226,-0.028146347182857336,-0.010055468758270727,0.0036509404461155383
1995-10-01,-0.10923746406825785,-0.02940026062930902,-0.01124085479980062,0.001437025509672244
1996-01-01,-0.09216977163552542,-0.02868444567579763,-0.02006083552548056,-0.0009356054401009938
1996-04-01,-0.14905421891062431,-0.021684236826357905,-0.022590083028128167,0.0038397224781476056
1996-07-01,-0.1405751897187386,-0.01950544427543198,-0.025828345228491263,0.003917772788579194
1996-10-01,-0.09496972146533267,-0.015782656503612918,-0.026558208860950786,0.004165500745759858
1997-01-01,-0.11319484017146664,-0.01468836936490528,-0.028240363265699814,0.006956896247227777
1997-04-01,-0.029381878823635077,-0.0049348421510487985,-0.03610470405196576,0.006401277961293329
1997-07-01,-0.01875591739605298,-0.0006713851902579039,-0.03791688192941287,0.0076265033724923215
1997-10-01,-0.027792242668951417,0.0020316521968503387,-0.038938137144221396,0.010673174048532751
1998-01-01,0.026257070170444763,0.005051891580820992,-0.0378713019864569,0.00996770252873411
1998-04-01,0.0007986429204329681,0.0068275872235442105,-0.03336418176957711,0.008365648638605118
1998-07-01,-0.03307468511705025,0.01231159369275072,-0.030974410446456074,0.006575695549110638
1998-10-01,-0.016640021121624216,0.020713164574937694,-0.030822746305931372,0.0010498779403348404
1999-01-01,-0.026201301455870407,0.023657770110780473,-0.03224506959123386,-0.0077219397248196675
1999-04-01,0.0120868342488194,0.02452681511944584,-0.02896837771870159,-0.009759328253361585
1999-07-01,0.015969389686770086,0.031386090102179125,-0.023344603871619178,-0.010877876032950012
1999-10-01,0.05700414602912218,0.040815476110423486,-0.020481122126678616,-0.004434702879042207
2000-01-01,0.05748380079841198,0.03936639668517187,-0.014475272830148659,-0.0031368390553307792
2000-04-01,0.082421461525513,0.048774602466238756,-0.012752614238332948,0.00038266608941413526
2000-07-01,0.11819889236619474,0.04431476254993972,0.002381041808119501,0.010151921684056804
2000-10-01,0.06329155193127178,0.042451693016510965,0.004029682872830788,0.01753614925803009
2001-01-01,0.04017565702483594,0.03553000327700526,0.0035133727944673867,0.011772089330826224
2001-04-01,-0.02045201401060126,0.03510947385671487,0.007956493296222247,0.00625489637892968
2001-07-01,-0.04413634203543637,0.027030406338779418,-0.01077020792199986,-0.0008141793145814911
2001-10-01,-0.08564462731823852,0.024406413167224528,-0.015098573510876321,-0.01580092738275012
2002-01-01,-0.03704923666930071,0.02647193224073408,-0.013824404855149313,-0.021183357833842845
2002-04-01,-0.004818255232656554,0.027214049016466547,-0.012712285315351518,-0.013241644451572927
