,YNT,Y_star,P_star,RR_star
2011-04-01,-0.017952422640272303,0.0015703014993740955,0.011668440781281337,-0.006894803430592179
2011-07-01,-0.02207300201308371,0.0036434663286573133,0.014775997816180084,-0.0053651677965396065
2011-10-01,-0.026871246757202982,0.0002430110470165726,0.017803088139551747,-0.004067322931500811
2012-01-01,-0.021294905728138858,-0.0014739867702534845,0.01747614877306015,-0.002067796668092414
2012-04-01,-0.023657173015291022,-0.005258906783614808,0.016502044672188045,-0.0018004367919574706
2012-07-01,-0.021647936281590674,-0.006857280747745734,0.019373052822252254,-0.004860683619355774
2012-10-01,-0.025597339717931433,-0.013263684645840655,0.020147111745048397,-0.002595199015372089
2013-01-01,-0.021575741713121488,-0.017421002391690647,0.016528268686880013,-0.0015135416876526037
2013-04-01,-0.02219518270883647,-0.013978582488530348,0.015683895889624593,-0.0011062147763202157
2013-07-01,-0.019004528763073125,-0.012004243322009242,0.018205198554837893,0.002051511369536953
2013-10-01,-0.01697203253402968,-0.011505222288736437,0.015952321519868223,0.005431696941590143
2014-01-01,-0.014549520613833522,-0.009229351016886224,0.0158709355300403,0.012150497188503893
2014-04-01,-0.013361255398381289,-0.008739357442129713,0.01721646908360542,0.006887599262704282
2014-07-01,-0.0069129862709225165,-0.0065119009603910915,0.016149506606189457,0.007220144566912826
2014-10-01,-0.006911638529063069,-0.004334271090140405,0.014463622457600325,0.007902329182132599
2015-01-01,0.002047386786331984,-0.003207947165748082,0.009821327551867891,0.008040900384511294
2015-04-01,0.013354794114185609,-0.0014338006734478299,0.015529524783053104,0.009444114591036182
2015-07-01,0.022254644002940083,0.0004071787086898203,0.01447275255489248,0.0073407645269767926
2015-10-01,0.024873567992370837,0.0010309599087361496,0.01364913427958461,0.002534557054850953
2016-01-01,0.015302263806541205,0.0015664808460186007,0.013013152039899754,-0.00504391048329469
2016-04-01,0.016196778521656796,0.0010312498934963261,0.010574607421984673,-0.0029778633492732196
2016-07-01,0.012789835142063666,0.00030235553645461177,0.011428539265092423,-0.003111549900392615
2016-10-01,0.013124849747290668,0.0024242416880292657,0.014552694676542946,-0.0023199295499770826
2017-01-01,0.016088900193377498,0.005651068955983819,0.020434503519735362,0.00020652089861871673
2017-04-01,0.028358032118834586,0.007764827593901049,0.015771240500297785,-0.0021575451967011084
2017-07-01,0.020710567826201398,0.009673587386474333,0.013220950927185598,-0.0032969131197334756
2017-10-01,0.022271510186760324,0.01202189855913335,0.009518701873284203,-0.0013638144924477103
2018-01-01,0.0189200355645891,0.008352447194490735,0.0033568122256584037,0.004401254673278159
2018-04-01,0.019112034960418356,0.008448333358332292,0.0015246395268890525,0.003496108834377813
2018-07-01,0.009704485221881498,0.003496449151188365,-0.0017276095852551577,0.006761451414422895
2018-10-01,0.0037974038736621196,0.0013680652655266475,-0.009646331019135406,0.00908222018205202
