,E,Y_star,P_star,RR_star
1973-01-01,-0.08008548600451526,0.043231461141842634,-0.040869927786876585,-0.046131421101756456
1973-04-01,-0.05730791224414933,0.049451316758587036,-0.04952173961705477,-0.036773846782739227
1973-07-01,-0.04208090740235182,0.05021869420043161,-0.04960501031920893,-0.02094232513435087
1973-10-01,0.029656634605586873,0.045505205449699035,-0.01685208814818412,-0.03287009762767756
1974-01-01,0.05700570074459854,0.03880253782309385,0.0546584567293809,-0.03240114173475693
1974-04-01,0.03481179109633459,0.02784337785382853,0.08987677145447984,-0.008048011576475094
1974-07-01,0.08050327447436523,0.01685432694302993,0.11567824636050114,0.00631922632389654
1974-10-01,-0.024055904662705352,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409
1975-01-01,-0.0031280909715807326,-0.016759736501463895,0.0919253853457516,-0.020010421678011522
1975-04-01,0.008975406363453509,-0.013023039782623595,0.10790964261699224,-0.023760196174734544
1975-07-01,0.004581350836722287,-0.009375174840671482,0.12243893115534707,-0.012038637126681207
1975-10-01,0.04333062910172103,-0.004116271009167095,0.13409567857726137,-0.01061461291645421
1976-01-01,0.061251162752734345,0.005141678353357575,0.10608914508647162,-0.02406453658034242
1976-04-01,0.07114586428145486,0.012649180256594903,0.0791823846431577,-0.029066435277685144
1976-07-01,0.08520294362736713,0.010523875870111379,0.05823208323122244,-0.02790336743004312
1976-10-01,0.07458116963466122,0.007431792292327673,0.02859416164805378,-0.030794141552861542
1977-01-01,0.0015972443243699175,0.0028031689696125556,0.03171766866813248,-0.03319541444395999
1977-04-01,0.010460529634660709,0.013909914296316918,0.03080387886621096,-0.03379050991491133
1977-07-01,0.01621138669191957,0.030252957422932852,0.032903420502723074,-0.03641934513172511
1977-10-01,0.019854606752443438,0.03421950060333374,0.042994208055158176,-0.03692627136212082
1978-01-01,0.006069714251063729,0.020807817166619814,0.054023264497730664,-0.04255190753065762
1978-04-01,-0.0014304589016651548,0.035576587125711205,0.04784825910473719,-0.04592259177540071
1978-07-01,-0.028502914996244577,0.03565037022374061,0.05109461212004213,-0.04734455569563475
1978-10-01,-0.02943505086176046,0.04672723980460555,0.05936544180852724,-0.0396853753777822
1979-01-01,-0.029603893520679492,0.050007780213600396,0.05323632494814372,-0.04966737642661148
1979-04-01,-0.02626722441502949,0.0480732655602106,0.08721714697142155,-0.049927787412866104
1979-07-01,-0.024137301557950686,0.02346976551226413,0.08475725787351969,-0.03186958560867355
1979-10-01,-0.011982008800520916,0.007495694179678236,0.09518154552580975,-0.00848089484004495
1980-01-01,-0.01994875565196974,-0.002724518291294408,0.1445583141989434,0.007371610616355809
1980-04-01,-0.002812121531905909,-0.029830556480793243,0.14251419482395858,-0.005716247318805085
1980-07-01,0.009022331467708256,-0.03701414200014652,0.15024443671250096,-0.029212728949824487
1980-10-01,0.03140965999499379,-0.05466981861404818,0.16821103702446938,0.019048121940576215
1981-01-01,0.05409720020690312,-0.04420712608594012,0.12843589856200593,0.042354874061675304
1981-04-01,0.08848042877679951,-0.05043600971088723,0.11329559664293562,0.05862283542914613
1981-07-01,0.13926400591953225,-0.0426503713306269,0.11647565265789199,0.07385086683746732
1981-10-01,0.14490790094036043,-0.054465127344639576,0.08152331766599233,0.05156874831011055
1982-01-01,0.1344343627686948,-0.07170934511322162,0.056809407603634406,0.06287572978961493
1982-04-01,0.13191185859591847,-0.07343348622329067,0.041994612995471484,0.06795836339160527
1982-07-01,0.12617875985435223,-0.08059690399198594,0.020124093843516874,0.053634446227471405
1982-10-01,0.13685909152063136,-0.08144298683676712,0.012797324066778377,0.02624263066868309
1983-01-01,0.1296841982814092,-0.06904731948900879,0.007020069577905884,0.009271693746504859
1983-04-01,0.08161135079121884,-0.0593537324431875,-0.015863663572729732,0.011058727610157136
1983-07-01,0.12203387611937178,-0.04852653527592389,-0.03166584858166231,0.019989023678296153
1983-10-01,0.173404511877556,-0.048520498423025867,-0.03782225520962767,0.021514976439629966
1984-01-01,0.1855597415272019,-0.03569100558035576,-0.04016721894806571,0.026967833705041994
1984-04-01,0.15562669500517856,-0.03303895706879481,-0.03562174386743602,0.035463635543784386
1984-07-01,0.1368764397289821,-0.0357425980057216,-0.027724062199487604,0.04300702373183967
1984-10-01,0.17684047887585397,-0.039141274085244974,-0.019398558105569216,0.0271399366802118
1985-01-01,0.10390273119647464,-0.035500369109550386,-0.011116390449173065,0.026213924620663975
1985-04-01,-0.024760391545298965,-0.0320713979479959,0.0013973573927981878,0.03251833614950451
1985-07-01,0.0034483900394102207,-0.033696107926691865,0.0028389482494083668,0.029563133572768508
1985-10-01,-0.058622267406018835,-0.03092069137020336,0.0012518597953934253,0.03262730513225553
1986-01-01,-0.05784702842948164,-0.03088414484798872,-0.001392665672202479,0.026050841335896434
1986-04-01,-0.06794694639182985,-0.02585370955637489,-0.011630782158707238,0.004040177832217529
1986-07-01,-0.21275305368383002,-0.018113168194225118,-0.011684546409333568,-0.004866795933241715
1986-10-01,-0.14286247452155543,-0.020123733211021608,0.0035247221801159136,-0.008106726539682788
1987-01-01,-0.13050983719251175,-0.0148216022457701,-0.0009105240459819642,-0.0045043381149082375
1987-04-01,-0.09425211836718717,-0.0017262842914725516,0.010787664998614268,0.000730271992600809
1987-07-01,-0.0737722093343427,-0.0019306645250877998,0.010326116041024791,0.0011442009991032185
1987-10-01,-0.12357835554141339,0.0026264960386922914,-0.0013001470558848996,0.003749998240654149
1988-01-01,-0.11044953363319543,0.02386221869400347,0.008192580300976197,-0.009553199501676268
1988-04-01,-0.027413768697674534,0.010148104181807506,-0.0015142718004099549,-0.00940266186461367
1988-07-01,0.056132039431239455,0.014331861506761032,-0.003690434158625311,0.003731204630535382
1988-10-01,0.08535859522854672,0.021138044537526945,-0.007575195522321797,0.009083828916205978
1989-01-01,0.11172613057681957,0.014603294184006976,-0.015649942270682705,0.013236711175826504
1989-04-01,0.06580688620361652,0.01225030176702486,-0.013348584478648687,0.021131094188613246
1989-07-01,0.07104820724933436,0.012876901362121594,-0.004147707368309786,0.009288044849862174
1989-10-01,0.09683341401342815,0.016697511285168637,-0.002143897972871278,0.0030889404147749744
1990-01-01,0.07719213117555324,0.01453574046154617,0.007147233214259427,0.007762011520223165
1990-04-01,0.09330911186274005,0.012877257614272535,0.014547076634815234,0.011803123968832728
1990-07-01,0.10312218117192895,0.010813040419669405,0.007428156733392049,0.01459525327311653
1990-10-01,0.04302445176935077,0.0017710703790847248,0.0075021407153028985,0.020983026706797886
1991-01-01,0.042758864876775604,0.00042526326769871297,0.012788547749481372,0.01454701109901164
1991-04-01,0.06919482357353068,-0.0020463690016726535,0.002564224171988617,0.006370582535447756
1991-07-01,0.08479118035325417,-0.004144910309057247,0.002915587648177757,0.006002312784015681
1991-10-01,0.05719939537803498,-0.004775679814547536,-0.0017571402694965795,0.002403371217439116
1992-01-01,0.009175116026989727,-0.0050716647226917025,-0.016817060454664613,-0.006831086633253185
1992-04-01,0.0024110919266178144,-0.009890385927949734,-0.017144237291233273,-0.007704031950339375
1992-07-01,-0.06737346932297594,-0.01578228324588636,-0.022842966959819327,-0.010879943548897356
1992-10-01,-0.0813806589594348,-0.015803282547752835,-0.02828419301013036,-0.007981689615554833
1993-01-01,-0.07567707460877848,-0.017498542011205438,-0.029836887046015538,-0.007139066084142224
1993-04-01,-0.09950222015394417,-0.01565218582416377,-0.028394736961633377,-0.007888564066354603
1993-07-01,-0.1347417101056303,-0.01620731106084133,-0.029069817427315254,-0.012487597008675086
1993-10-01,-0.13572868506895475,-0.013597903486775153,-0.023264160853823886,-0.010312955898615323
1994-01-01,-0.06642427553336638,-0.007258648432173076,-0.018542019785742138,-0.013295075571886581
1994-04-01,-0.06379227281567434,-0.004096310284162705,-0.02333600151849777,-0.008193657066226632
1994-07-01,-0.0749173339745477,-0.003868422956870656,-0.014922408234523222,-0.001474959437504065
1994-10-01,-0.0562924426886422,0.00538043092810605,-0.018044481952729306,0.00618609304414702
1995-01-01,-0.07059763537768493,0.004838207423990744,-0.018241084135230613,0.010854147788049866
1995-04-01,-0.13771338864007188,0.0032987110271808814,-0.014543328157011167,0.007576527068762902
1995-07-01,-0.08195773076261847,0.005287399383026886,-0.023223832179778456,0.003973704831040606
1995-10-01,-0.05390157108204097,0.00479203750155981,-0.022137761088159694,-0.00017851901544912112
1996-01-01,-0.03370760308552345,0.00510447823002002,-0.02363820575673055,-0.003667783029527469
1996-04-01,0.01708042222219497,0.009212897392064665,-0.022924570220848723,0.0018914146394401472
1996-07-01,0.012022597993142092,0.011140445608483467,-0.020455273626232694,0.0015578035901027234
1996-10-01,0.02108195087554776,0.014149757498457972,-0.01913898430886791,0.0034239609246942857
1997-01-01,0.024825579038476597,0.011981406374996187,-0.02349624004187857,0.008343783260613743
1997-04-01,0.010341078573283369,0.023216266141019494,-0.029734081575732818,0.009026585217721969
1997-07-01,-0.01998834264470517,0.022668558802409245,-0.029951967186699558,0.010867500786067966
1997-10-01,-0.0471490300743902,0.0168166817559546,-0.02480228083653325,0.013687928938552916
1998-01-01,-0.031129921032272634,-0.013530027766412506,-0.0014727522283893792,0.0130655380475282
1998-04-01,-0.09034748616374699,-0.02174280076031349,-0.0042552872613378905,0.009336646551675454
1998-07-01,-0.12930709129440565,-0.018986991011444663,-0.010190862628455996,0.006777112579867526
1998-10-01,-0.14480039096744335,-0.01140732510379743,-0.019921945306439606,0.001804890572487919
1999-01-01,-0.12121440305135867,-0.00433479235293133,-0.05052569341570446,-0.006462801534011972
1999-04-01,-0.07815744209406006,0.006053593720222517,-0.0506942379345187,-0.006654738804428466
1999-07-01,-0.08202161030094945,0.015368417732567807,-0.04983438170465877,-0.005531069658656111
1999-10-01,-0.10472440640287228,0.025852247347325587,-0.042468446795911975,0.000584038002215659
2000-01-01,-0.10869157627448889,0.027357339710501815,-0.03524226973481474,0.0020542187335481294
2000-04-01,-0.15581265733740501,0.03160925438831283,-0.03527316432316805,0.005484942724537904
2000-07-01,-0.13265102485932267,0.03390620083393906,-0.02364635572050097,0.013883070766256722
2000-10-01,-0.18880064246275818,0.026180216203306853,-0.022203301311466337,0.02299617760190425
2001-01-01,-0.184740979140539,0.02191069218390024,-0.0185480993990914,0.01595681677645487
2001-04-01,-0.18943219234028952,0.02078264020996629,-0.009137765917491181,0.008833897305721958
2001-07-01,-0.19787191718134434,0.015743173696903815,-0.016703584761477513,-0.0003083003883776719
